Nazwa zmiennej;Jednostka terytorialna;Sposób prezentacji;Rok;Miesiąc;Wartość;Flaga
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1989;10;154,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1989;11;122,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1989;12;117,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;1;183,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;2;170,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;3;174,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;4;177,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;5;185,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;6;191,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;7;203,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;8;282,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;9;369,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;10;557,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;11;657,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1989;12;739,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;1;183,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;2;176,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;3;175,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;4;176,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;5;178,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;6;180,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;7;184,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;8;198,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;9;219,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;10;258,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;11;300,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1989;12;351,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;1;103,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;2;121,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;3;128,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;4;137,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;5;140,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;6;144,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;7;149,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;8;150,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;9;154,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;10;159,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;11;165,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1988;12;173,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;1;103,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;2;117,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;3;105,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;4;107,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;5;102,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;6;102,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;7;103,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;8;100,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;9;102,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;10;102,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;11;103,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1988;12;104,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;1;128,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;2;147,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;3;153,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;4;153,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;5;154,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;6;156,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;7;159,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;8;160,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;9;163,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;10;165,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;11;168,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1988;12;173,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;1;128,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;2;138,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;3;143,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;4;146,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;5;147,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;6;149,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;7;150,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;8;152,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;9;153,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;10;155,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;11;157,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1988;12;160,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;1;103,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;2;105,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;3;107,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;4;115,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;5;118,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;6;120,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;7;122,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;8;122,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;9;123,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;10;126,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;11;129,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Grudzień poprzedniego roku = 100;1987;12;131,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;1;103,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;2;102,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;3;101,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;4;107,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;5;102,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;6;101,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;7;101,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;8;100,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;9;101,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;10;101,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;11;102,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1987;12;101,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;1;118,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;2;119,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;3;117,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;4;123,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;5;123,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;6;125,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;7;129,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;8;128,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;9;128,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;10;128,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;11;129,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1987;12;131,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;1;118,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;2;118,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;3;118,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;4;119,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;5;120,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;6;121,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;7;122,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;8;123,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;9;123,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;10;124,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;11;124,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny okres narastający poprzedniego roku = 100;1987;12;125,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;1;102,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;2;101,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;3;102,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;4;103,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;5;101,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;6;100,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;7;98,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;8;100,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;9;101,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;10;102,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;11;101,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1986;12;101,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;1;117,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;2;117,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;3;118,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;4;119,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;5;120,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;6;118,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;7;114,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;8;115,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;9;116,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;10;117,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;11;117,5;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1986;12;117,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;1;101,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;2;101,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;3;102,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;4;102,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;5;101,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;6;102,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;7;101,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;8;99,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;9;100,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;10;100,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;11;101,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1985;12;101,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;1;113,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;2;110,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;3;111,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;4;111,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;5;111,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;6;113,0;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;7;115,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;8;115,4;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;9;115,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;10;116,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;11;115,8;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Analogiczny miesiąc poprzedniego roku = 100;1985;12;116,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;1;100,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;2;103,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;3;101,2;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;4;101,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;5;101,1;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;6;100,7;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;7;100,6;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;8;98,3;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;9;99,9;
Wskaźnik cen towarów i usług konsumpcyjnych;Polska;Poprzedni miesiąc = 100;1984;10;100,9;
